Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1821424;1,00;13,00;14,00
;;;1834998;1,00;14,00;15,00
;;;1870041;1,00;9,00;10,00
;;;1870043;1,00;9,00;10,00
;;;1870046;1,00;9,00;10,00
;;;1871789;1,00;11,00;12,00
;;;1885292;1,00;11,00;12,00
;;;1886804;1,00;11,00;12,00
;;;1886809;1,00;14,00;15,00
;;;1900818;1,00;14,00;17,00
;;;1907592;1,00;11,00;12,00
;;;1909731;1,00;14,00;17,00
;;;1910231;1,00;13,00;14,00
;;;1912125;1,00;8,00;9,00
;;;1918511;1,00;14,00;17,00
;;;1921427;1,00;14,00;17,00
;;;1921437;1,00;14,00;17,00
;;;1927517;1,00;7,00;8,00
;;;1937282;1,00;20,00;24,00
;;;1937283;1,00;22,00;26,00
;;;1937286;1,00;29,00;34,00
;;;1937287;1,00;17,00;20,00
;;;1937288;1,00;20,00;24,00
;;;1938312;1,00;9,00;11,00
;;;1942050;1,00;22,00;17,00
;;;1942099;3,00;24,00;27,00
;;;1942532;1,00;9,00;10,00
;;;1942537;1,00;17,00;20,00
;;;1942541;1,00;10,00;12,00
;;;1942962;1,00;18,00;22,00
;;;1942966;1,00;14,00;15,00
;;;1943816;1,00;17,00;20,00
;;;1944319;1,00;9,00;10,00
;;;1945604;1,00;8,00;10,00
;;;1945656;1,00;14,00;17,00
;;;1945657;1,00;14,00;17,00
;;;1946189;1,00;10,00;13,00
;;;1946196;1,00;12,00;13,00
;;;1946200;1,00;20,00;24,00
;;;1946201;1,00;21,00;25,00
;;;1946866;1,00;4,00;5,00
;;;1946971;1,00;20,00;24,00
;;;1947032;1,00;22,00;26,00
;;;1947132;1,00;17,00;20,00
;;;1947404;2,00;14,00;18,00
;;;1947406;1,00;6,00;7,00
;;;1947410;1,00;7,00;9,00
;;;1947411;1,00;7,00;9,00
;;;1947427;1,00;11,00;13,00
;;;1947459;1,00;23,00;26,00
;;;1947631;1,00;11,00;13,00
;;;1947644;1,00;9,00;10,00
;;;1947758;1,00;8,00;10,00
;;;1947759;1,00;15,00;18,00
;;;1947760;1,00;17,00;20,00
;;;1947761;1,00;17,00;20,00
;;;1947762;1,00;8,00;10,00
;;;1947763;1,00;8,00;10,00
;;;1947764;1,00;8,00;10,00
;;;1947765;1,00;8,00;10,00
;;;1947766;1,00;10,00;12,00
;;;1947767;1,00;11,00;13,00
;;;1947897;1,00;16,00;19,00
;;;1947898;1,00;8,00;9,00
;;;1947900;1,00;8,00;9,00
;;;1947901;1,00;6,00;7,00
;;;1947902;1,00;8,00;10,00
;;;1947903;1,00;7,00;9,00
;;;1947918;1,00;14,00;17,00
;;;1947919;1,00;23,00;28,00
;;;1947920;1,00;21,00;25,00
;;;1948017;1,00;20,00;24,00
;;;1948223;1,00;21,00;25,00
;;;1948232;1,00;8,00;10,00
;;;1948234;1,00;12,00;15,00
;;;1948236;1,00;6,00;7,00
;;;1948258;1,00;7,00;9,00
;;;1948260;2,00;14,00;16,00
;;;1948261;2,00;14,00;16,00
;;;1948288;1,00;7,00;9,00
;;;1948392;1,00;12,00;15,00
;;;1948562;1,00;7,00;8,00
;;;1948659;1,00;17,00;20,00
;;;1948706;1,00;13,00;15,00
;;;1948715;1,00;11,00;13,00
;;;1948752;1,00;7,00;9,00
;;;1948754;1,00;6,00;7,00
;;;1948761;1,00;19,00;23,00
;;;1948763;1,00;11,00;13,00
;;;1948765;1,00;17,00;20,00
;;;1948770;1,00;17,00;20,00
;;;1948771;1,00;17,00;20,00
;;;1948772;1,00;18,00;22,00
;;;1948773;1,00;17,00;20,00
;;;1948774;1,00;18,00;22,00
;;;1948775;1,00;17,00;20,00
;;;1948776;1,00;22,00;26,00
;;;1948778;1,00;14,00;17,00
;;;1948916;1,00;7,00;9,00
;;;1948977;1,00;14,00;17,00
;;;1949085;1,00;9,00;10,00
;;;1949088;1,00;9,00;10,00
;;;1949204;1,00;8,00;9,00
;;;1949290;1,00;15,00;17,00
;;;1949301;1,00;12,00;13,00
;;;1949305;1,00;12,00;13,00
;;;1949306;1,00;11,00;12,00
;;;1949353;1,00;11,00;13,00
;;;1949356;1,00;13,00;15,00
;;;1949357;1,00;13,00;15,00
;;;1949366;1,00;20,00;24,00
;;;1949367;1,00;22,00;26,00
;;;1949406;1,00;7,00;8,00
;;;1949423;1,00;14,00;17,00
;;;1949424;2,00;29,00;34,00
;;;1949721;1,00;30,00;10,00
;;;1949776;1,00;8,00;10,00
;;;1949847;1,00;11,00;13,00
;;;1949850;1,00;14,00;17,00
;;;1949851;1,00;13,00;15,00
;;;1949858;1,00;21,00;25,00
;;;1950141;1,00;8,00;9,00
;;;1950263;4,00;34,00;36,00
;;;1950510;1,00;"0,00";"0,00"
;;;1950601;1,00;17,00;20,00
;;;1951104;2,00;18,00;22,00
;;;1951112;1,00;12,00;14,00
;;;1951113;1,00;13,00;16,00
;;;1951128;1,00;8,00;9,00
;;;1951139;2,00;16,00;20,00
;;;1951410;1,00;11,00;11,00
;;;1951413;1,00;12,00;13,00
;;;1951414;2,00;18,00;20,00
;;;1951428;1,00;8,00;10,00
;;;1951567;1,00;7,00;8,00
;;;1951569;1,00;16,00;17,00
;;;1952051;1,00;8,00;9,00
;;;1952057;2,00;16,00;18,00
;;;1952066;1,00;6,00;9,00
;;;1952067;1,00;18,00;16,00
;;;1952130;1,00;13,00;14,00
;;;1953050;1,00;7,00;9,00
;;;1953052;1,00;7,00;9,00
;;;1953056;1,00;14,00;16,00
;;;1953057;1,00;13,00;15,00
;;;1953061;1,00;14,00;15,00
;;;1953063;1,00;9,00;10,00
;;;1953215;1,00;11,00;12,00
;;;1953216;1,00;8,00;9,00
;;;1953217;1,00;7,00;8,00
;;;1953218;1,00;9,00;10,00
;;;1953219;2,00;14,00;16,00
;;;1953220;1,00;9,00;9,00
;;;1953221;1,00;14,00;15,00
;;;1953234;1,00;9,00;10,00
;;;1953426;1,00;18,00;20,00
;;;1953791;1,00;10,00;11,00
;;;1953795;1,00;9,00;10,00
;;;1953796;1,00;13,00;15,00
;;;1953870;1,00;18,00;20,00
;;;1953916;1,00;18,00;20,00
;;;1954250;1,00;11,00;12,00
;;;1954252;1,00;7,00;8,00
;;;1954253;1,00;8,00;8,00
;;;1954262;1,00;9,00;10,00
;;;1954265;1,00;25,00;22,00
;;;1954266;1,00;18,00;16,00
;;;1954294;2,00;14,00;16,00
;;;1954301;1,00;15,00;14,00
;;;1954390;1,00;8,00;9,00
;;;1954442;1,00;8,00;9,00
;;;1954468;1,00;16,00;18,00
;;;1954472;1,00;9,00;10,00
;;;1954473;1,00;14,00;15,00
;;;1954476;1,00;14,00;15,00
;;;1954477;1,00;14,00;15,00
;;;1954484;1,00;10,00;11,00
;;;1954488;1,00;9,00;10,00
;;;1955109;1,00;9,00;10,00
;;;1955332;1,00;11,00;12,00
;;;1955334;1,00;7,00;9,00
;;;1955335;1,00;7,00;9,00
;;;1955339;1,00;13,00;12,00
;;;1955421;1,00;20,00;22,00
;;;1955426;1,00;15,00;17,00
;;;1955513;1,00;13,00;13,00
;;;1955518;1,00;9,00;10,00
;;;1955521;1,00;9,00;10,00
;;;1955528;2,00;18,00;22,00
;;;1955533;5,00;42,00;50,00
;;;1955535;2,00;18,00;20,00
;;;1955548;1,00;11,00;12,00
;;;1956675;1,00;8,00;9,00
;;;1956775;2,00;18,00;18,00
;;;1956777;1,00;8,00;9,00
;;;1956778;1,00;8,00;9,00
;;;1956780;1,00;8,00;9,00
;;;1957575;1,00;17,00;20,00
;;;1957790;1,00;8,00;9,00
;;;1958413;1,00;7,00;13,00
;;;1958416;1,00;12,00;13,00
;;;1958420;1,00;7,00;8,00
;;;1958422;1,00;9,00;9,00
;;;1958424;2,00;16,00;18,00
;;;1959915;1,00;23,00;18,00
;;;1960263;1,00;11,00;12,00
;;;1960264;1,00;9,00;10,00
;;;1960265;1,00;9,00;10,00
;;;1960266;2,00;30,00;34,00
;;;1960267;2,00;30,00;34,00
;;;1960268;2,00;30,00;34,00
;;;1960273;1,00;9,00;10,00
;;;1960274;1,00;9,00;10,00
;;;1960275;1,00;9,00;10,00
;;;1960276;1,00;9,00;10,00
;;;1960277;1,00;9,00;10,00
;;;1960506;1,00;21,00;17,00
;;;1962061;2,00;30,00;34,00
;;;1962138;1,00;8,00;8,00
;;;1962139;1,00;9,00;10,00
;;;1962140;4,00;28,00;32,00
;;;1962327;2,00;17,00;20,00
;;;1962667;1,00;17,00;19,00
;;;1962744;1,00;20,00;17,00
;;;1962746;1,00;23,00;18,00
;;;1962760;1,00;23,00;20,00
;;;1962905;1,00;8,00;9,00
;;;1963232;1,00;22,00;21,00
;;;1963233;1,00;21,00;25,00
;;;1963569;1,00;16,00;16,00
;;;1963603;1,00;17,00;20,00
;;;1963608;1,00;21,00;25,00
;;;1964311;1,00;7,00;9,00
;;;1964318;1,00;12,00;15,00
;;;1964321;1,00;12,00;15,00
;;;1964323;1,00;13,00;16,00
;;;1964330;1,00;9,00;11,00
;;;1964386;1,00;20,00;24,00
;;;1964395;1,00;13,00;16,00
;;;1964406;1,00;13,00;16,00
;;;1964410;1,00;20,00;24,00
;;;1964417;1,00;7,00;8,00
;;;1964419;1,00;7,00;9,00
;;;1964420;1,00;7,00;9,00
;;;1964451;1,00;12,00;15,00
;;;1964525;1,00;9,00;11,00
;;;1964549;1,00;10,00;12,00
;;;1964625;1,00;15,00;18,00
;;;1965135;1,00;9,00;10,00
;;;1965150;3,00;24,00;27,00
;;;1965162;1,00;11,00;13,00
;;;1965167;1,00;8,00;10,00
;;;1965176;1,00;18,00;22,00
;;;1965185;1,00;24,00;29,00
;;;1965196;2,00;14,00;18,00
;;;1965242;1,00;13,00;16,00
;;;1965744;1,00;13,00;16,00
;;;1965745;1,00;8,00;10,00
;;;1965746;1,00;19,00;23,00
;;;1965777;1,00;11,00;13,00
;;;1965778;1,00;11,00;13,00
;;;1966044;1,00;21,00;25,00
;;;1966091;1,00;7,00;9,00
;;;1966188;2,00;14,00;18,00
;;;1966708;3,00;24,00;27,00
;;;1966724;1,00;15,00;18,00
;;;1966727;1,00;22,00;26,00
;;;1966821;1,00;12,00;14,00
;;;1966827;1,00;11,00;13,00
;;;1966828;1,00;12,00;14,00
;;;1966829;1,00;12,00;14,00
;;;1966844;1,00;9,00;11,00
;;;1966845;1,00;9,00;11,00
;;;1967093;1,00;10,00;12,00
;;;1967258;2,00;14,00;18,00
;;;1967259;1,00;14,00;17,00
;;;1967331;1,00;10,00;12,00
;;;1967333;1,00;11,00;13,00
;;;1967334;1,00;17,00;20,00
;;;1967340;1,00;8,00;10,00
;;;1967342;1,00;12,00;15,00
;;;1967343;1,00;8,00;10,00
;;;1967344;1,00;18,00;22,00
;;;1967345;1,00;20,00;24,00
;;;1967346;2,00;22,00;26,00
;;;1967351;1,00;30,00;36,00
;;;1967354;2,00;14,00;16,00
;;;1967375;1,00;20,00;24,00
;;;1967402;1,00;12,00;15,00
;;;1967405;1,00;8,00;10,00
;;;1967418;1,00;10,00;12,00
;;;1967419;1,00;12,00;14,00
;;;1967512;1,00;8,00;10,00
;;;1967520;1,00;23,00;28,00
;;;1968055;1,00;7,00;8,00
;;;1968208;1,00;12,00;15,00
;;;1968209;1,00;12,00;15,00
;;;1971611;2,00;16,00;20,00
;;"0004 CD Musik";1938315;1,00;17,00;21,00
;;;1951099;1,00;13,00;15,00
;;"0005 Spiele";1710650;1,00;7,00;7,00
;;;1723901;1,00;17,00;18,00
;;;1734573;1,00;7,00;7,00
;;;1747395;1,00;44,00;40,00
;;;1766250;1,00;10,00;11,00
;;;1782195;1,00;39,00;37,00
;;;1784855;1,00;"0,00";"0,00"
;;;1784919;1,00;42,00;40,00
;;;1843400;1,00;16,00;18,00
;;;1884158;1,00;29,00;25,00
;;;1884176;1,00;33,00;30,00
;;;1899012;1,00;16,00;18,00
;;;1899130;1,00;16,00;18,00
;;;1905520;1,00;7,00;7,00
;;;1911654;1,00;33,00;23,00
;;;1934132;1,00;28,00;36,00
;;;1934200;1,00;41,00;37,00
;;;1948373;1,00;42,00;40,00
;;;1948845;1,00;"0,00";"0,00"
;;;1951489;1,00;99,00;27,00
;;;1957146;1,00;164,00;45,00
;;;1957148;1,00;28,00;32,00
;;;1957150;1,00;25,00;28,00
;;;1957158;1,00;66,00;18,00
;;;1957159;1,00;23,00;30,00
;;;1957162;1,00;19,00;18,00
;;;1957616;1,00;41,00;37,00
;;;1958601;1,00;57,00;50,00
;;;1958770;1,00;33,00;30,00
;;;1966283;1,00;27,00;24,00
;;;1966287;1,00;6,00;7,00
;;;1966289;1,00;44,00;40,00
;;;1966342;1,00;33,00;30,00
;;"0006 Disketten";1942199;1,00;10,00;11,00
;;;1949709;1,00;8,00;9,00
;;;1950918;1,00;12,00;13,00
;;;1957166;1,00;14,00;16,00
;;;1963085;1,00;9,00;10,00
;;"0015 Bluray";1945590;1,00;14,00;17,00
;;;1946186;1,00;21,00;23,00
;;;1947909;1,00;14,00;17,00
;;;1947910;1,00;17,00;20,00
;;;1947913;1,00;14,00;17,00
;;;1947914;1,00;12,00;14,00
;;;1948716;1,00;14,00;17,00
;;;1948717;1,00;15,00;18,00
;;;1948718;1,00;17,00;20,00
;;;1948719;1,00;16,00;19,00
;;;1948720;1,00;15,00;18,00
;;;1948721;1,00;16,00;19,00
;;;1948722;1,00;14,00;17,00
;;;1948757;1,00;19,00;23,00
;;;1948760;1,00;15,00;18,00
;;;1948935;1,00;14,00;17,00
;;;1948936;1,00;19,00;23,00
;;;1948937;1,00;17,00;20,00
;;;1948939;1,00;16,00;19,00
;;;1948941;1,00;17,00;20,00
;;;1948945;1,00;16,00;19,00
;;;1948946;1,00;16,00;19,00
;;;1948947;1,00;19,00;23,00
;;;1948948;1,00;17,00;20,00
;;;1948952;1,00;17,00;20,00
;;;1948953;1,00;17,00;20,00
;;;1948954;1,00;13,00;16,00
;;;1949856;1,00;17,00;20,00
;;;1950146;2,00;31,00;36,00
;;;1950593;1,00;16,00;19,00
;;;1950594;1,00;16,00;19,00
;;;1953045;1,00;16,00;25,00
;;;1954227;1,00;16,00;18,00
;;;1954257;1,00;15,00;17,00
;;;1954384;1,00;16,00;18,00
;;;1954556;1,00;14,00;16,00
;;;1954561;1,00;16,00;18,00
;;;1957041;1,00;16,00;18,00
;;;1957113;1,00;16,00;18,00
;;;1959974;1,00;17,00;19,00
;;;1959976;1,00;17,00;19,00
;;;1960243;1,00;14,00;16,00
;;;1960248;1,00;19,00;21,00
;;;1960649;1,00;16,00;18,00
;;;1962032;1,00;19,00;23,00
;;;1962662;1,00;23,00;25,00
;;;1963198;1,00;14,00;17,00
;;;1964166;1,00;9,00;10,00
;;;1965240;1,00;16,00;19,00
;;;1965241;1,00;17,00;20,00
;;;1966195;1,00;17,00;20,00
;;;1966196;1,00;12,00;15,00
;;;1966197;1,00;14,00;17,00
;;;1966198;1,00;13,00;16,00
;;;1966199;1,00;25,00;30,00
;;;1966200;1,00;17,00;20,00
;;;1966737;1,00;14,00;17,00
;;;1967138;1,00;15,00;18,00
;;;1967256;1,00;16,00;19,00
;;;1967328;1,00;15,00;18,00
;;;1967410;1,00;14,00;17,00
;;;1967414;1,00;16,00;19,00
;;;1967415;1,00;16,00;19,00
;;;1967416;1,00;14,00;17,00
;;;1967434;1,00;16,00;19,00
;;;1967439;1,00;13,00;16,00
;;;1967518;1,00;15,00;18,00
;;"0016 DVD";1727165;1,00;12,00;"0,00"
;;;1729255;1,00;12,00;"0,00"
;;;1772380;1,00;18,00;22,00
;;;1803066;1,00;18,00;20,00
;;;1863162;1,00;18,00;20,00
;;;1913747;1,00;18,00;20,00
;;;1915978;1,00;17,00;19,00
;;;1916269;1,00;12,00;13,00
;;;1929381;1,00;15,00;17,00
;;;1929383;1,00;17,00;19,00
;;;1937369;1,00;13,00;15,00
;;;1938352;1,00;8,00;10,00
;;;1938353;1,00;14,00;17,00
;;;1938400;1,00;11,00;13,00
;;;1938401;1,00;11,00;13,00
;;;1938513;1,00;12,00;15,00
;;;1938526;1,00;10,00;12,00
;;;1938887;1,00;16,00;18,00
;;;1942062;1,00;19,00;21,00
;;;1942064;1,00;18,00;20,00
;;;1942065;1,00;18,00;20,00
;;;1942530;1,00;12,00;15,00
;;;1942547;1,00;10,00;12,00
;;;1944229;1,00;17,00;20,00
;;;1944230;1,00;12,00;14,00
;;;1945531;1,00;14,00;17,00
;;;1945533;1,00;19,00;21,00
;;;1945536;1,00;12,00;15,00
;;;1945539;1,00;14,00;17,00
;;;1945544;1,00;18,00;20,00
;;;1945593;1,00;12,00;15,00
;;;1945890;1,00;19,00;20,00
;;;1945917;1,00;14,00;17,00
;;;1945953;1,00;13,00;16,00
;;;1946187;1,00;21,00;23,00
;;;1946188;1,00;16,00;18,00
;;;1946521;1,00;8,00;10,00
;;;1946524;1,00;17,00;20,00
;;;1946729;1,00;15,00;18,00
;;;1947026;1,00;12,00;15,00
;;;1947028;1,00;15,00;18,00
;;;1947125;1,00;17,00;20,00
;;;1947127;1,00;16,00;19,00
;;;1947128;1,00;18,00;20,00
;;;1947754;2,00;18,00;20,00
;;;1947755;2,00;18,00;20,00
;;;1947757;1,00;13,00;16,00
;;;1947768;1,00;11,00;13,00
;;;1948217;1,00;16,00;19,00
;;;1948218;1,00;12,00;14,00
;;;1948220;1,00;12,00;15,00
;;;1948239;1,00;13,00;16,00
;;;1948267;1,00;12,00;15,00
;;;1948268;1,00;15,00;18,00
;;;1948270;1,00;15,00;18,00
;;;1948291;1,00;12,00;14,00
;;;1948397;1,00;14,00;17,00
;;;1948492;1,00;14,00;16,00
;;;1948495;1,00;13,00;15,00
;;;1948917;1,00;17,00;20,00
;;;1948918;1,00;14,00;17,00
;;;1948919;1,00;14,00;17,00
;;;1948922;1,00;14,00;17,00
;;;1948924;1,00;17,00;20,00
;;;1948925;1,00;13,00;16,00
;;;1948927;1,00;16,00;19,00
;;;1948930;1,00;15,00;18,00
;;;1948932;1,00;15,00;18,00
;;;1948934;1,00;13,00;16,00
;;;1948943;1,00;17,00;20,00
;;;1948967;1,00;12,00;14,00
;;;1948968;1,00;12,00;14,00
;;;1948969;1,00;15,00;17,00
;;;1948970;1,00;12,00;14,00
;;;1949215;1,00;12,00;13,00
;;;1949221;1,00;13,00;15,00
;;;1949228;1,00;15,00;18,00
;;;1949402;1,00;13,00;15,00
;;;1949849;1,00;14,00;17,00
;;;1950117;1,00;18,00;23,00
;;;1950148;1,00;13,00;15,00
;;;1950176;2,00;18,00;28,00
;;;1950591;1,00;13,00;16,00
;;;1951146;1,00;11,00;13,00
;;;1951429;1,00;24,00;35,00
;;;1951441;1,00;14,00;16,00
;;;1953083;1,00;13,00;10,00
;;;1953257;1,00;12,00;13,00
;;;1953267;1,00;12,00;13,00
;;;1953274;1,00;14,00;16,00
;;;1953416;1,00;14,00;16,00
;;;1953417;1,00;18,00;34,00
;;;1953418;1,00;13,00;18,00
;;;1953574;1,00;13,00;15,00
;;;1954011;1,00;14,00;16,00
;;;1954012;1,00;12,00;13,00
;;;1954015;1,00;14,00;16,00
;;;1954020;1,00;12,00;13,00
;;;1954030;1,00;26,00;29,00
;;;1954032;1,00;12,00;13,00
;;;1954226;1,00;13,00;15,00
;;;1954256;1,00;12,00;13,00
;;;1954260;1,00;14,00;16,00
;;;1954273;1,00;14,00;16,00
;;;1954289;1,00;18,00;20,00
;;;1954353;1,00;12,00;13,00
;;;1954380;1,00;13,00;15,00
;;;1954385;1,00;13,00;15,00
;;;1955103;1,00;13,00;14,00
;;;1955210;1,00;13,00;17,00
;;;1955211;1,00;16,00;21,00
;;;1955212;1,00;13,00;15,00
;;;1955215;1,00;13,00;15,00
;;;1956069;1,00;35,00;39,00
;;;1956076;1,00;13,00;15,00
;;;1956528;1,00;16,00;18,00
;;;1956650;1,00;21,00;23,00
;;;1956651;1,00;17,00;19,00
;;;1956728;1,00;13,00;15,00
;;;1956986;1,00;13,00;15,00
;;;1957040;1,00;13,00;15,00
;;;1958401;1,00;14,00;16,00
;;;1958404;1,00;13,00;15,00
;;;1958408;1,00;16,00;18,00
;;;1958409;1,00;18,00;20,00
;;;1959970;1,00;13,00;15,00
;;;1960241;1,00;12,00;13,00
;;;1960245;1,00;13,00;15,00
;;;1960548;1,00;13,00;15,00
;;;1960597;1,00;14,00;16,00
;;;1962033;1,00;17,00;20,00
;;;1962268;1,00;18,00;20,00
;;;1962666;1,00;13,00;15,00
;;;1962759;1,00;15,00;14,00
;;;1962872;1,00;12,00;13,00
;;;1962874;1,00;12,00;15,00
;;;1964310;1,00;17,00;20,00
;;;1964334;1,00;13,00;15,00
;;;1964454;1,00;17,00;20,00
;;;1964622;1,00;15,00;18,00
;;;1964630;1,00;14,00;17,00
;;;1964734;1,00;22,00;29,00
;;;1964736;1,00;26,00;29,00
;;;1965158;1,00;13,00;16,00
;;;1965166;1,00;17,00;20,00
;;;1965208;1,00;13,00;16,00
;;;1965222;1,00;13,00;16,00
;;;1965235;1,00;13,00;15,00
;;;1965236;1,00;12,00;14,00
;;;1965237;1,00;12,00;14,00
;;;1965243;1,00;14,00;17,00
;;;1965747;1,00;12,00;15,00
;;;1965992;1,00;14,00;17,00
;;;1966011;1,00;11,00;13,00
;;;1966013;1,00;20,00;24,00
;;;1966024;1,00;15,00;18,00
;;;1966191;1,00;12,00;14,00
;;;1966732;1,00;9,00;11,00
;;;1966823;1,00;13,00;16,00
;;;1966836;1,00;12,00;15,00
;;;1966837;1,00;9,00;11,00
;;;1966838;1,00;9,00;11,00
;;;1966839;1,00;9,00;11,00
;;;1966840;1,00;14,00;17,00
;;;1966841;1,00;15,00;18,00
;;;1966843;1,00;16,00;19,00
;;;1967124;1,00;14,00;17,00
;;;1967329;1,00;10,00;12,00
;;;1967330;1,00;12,00;15,00
;;;1967336;1,00;15,00;18,00
;;;1967359;1,00;12,00;14,00
;;;1967361;1,00;12,00;14,00
;;;1967363;1,00;13,00;16,00
;;;1967365;1,00;13,00;16,00
;;;1967371;1,00;13,00;16,00
;;;1967372;1,00;12,00;15,00
;;;1967374;1,00;12,00;14,00
;;;1967376;1,00;17,00;20,00
;;;1967433;1,00;12,00;14,00
;;;1967514;1,00;12,00;14,00
;;;1967516;1,00;13,00;16,00
;;"0017 eMedium";1663667;1,00;63,00;70,00
;;;1747885;1,00;14,00;17,00
;;;1898026;1,00;14,00;17,00
;;;1899811;1,00;14,00;17,00
;;;1905493;1,00;14,00;17,00
;;;1913470;1,00;14,00;17,00
;;;1913483;1,00;14,00;17,00
;;;1915240;1,00;14,00;17,00
;;;1918509;1,00;14,00;17,00
;;;1919078;1,00;14,00;17,00
;;;1927493;1,00;40,00;45,00
;;;1927495;1,00;40,00;45,00
;;;1927498;1,00;40,00;45,00
;;;1927500;1,00;40,00;45,00
;;;1927501;1,00;40,00;45,00
;;;1929706;1,00;14,00;17,00
;;;1933699;1,00;14,00;17,00
;;;1945300;1,00;14,00;15,00
;;;1945882;2,00;80,00;90,00
;;;1947045;1,00;14,00;15,00
;;;1947047;1,00;14,00;15,00
;;;1947049;1,00;14,00;15,00
;;;1947054;1,00;14,00;15,00
;;;1947057;1,00;14,00;15,00
;;;1947063;1,00;14,00;15,00
;;;1947065;1,00;14,00;15,00
;;;1947137;1,00;49,00;55,00
;;;1947139;1,00;37,00;44,00
;;;1947414;1,00;14,00;15,00
;;;1947657;2,00;30,00;34,00
;;;1948290;1,00;41,00;50,00
;;;1948810;2,00;29,00;32,00
;;;1948959;1,00;37,00;44,00
;;;1949009;1,00;25,00;30,00
;;;1949011;1,00;29,00;35,00
;;;1949264;1,00;14,00;15,00
;;;1949267;2,00;29,00;32,00
;;;1949421;1,00;14,00;15,00
;;;1949717;2,00;30,00;34,00
;;;1950134;1,00;50,00;60,00
;;;1950598;1,00;37,00;44,00
;;;1950926;2,00;18,00;20,00
;;;1950930;2,00;18,00;20,00
;;;1950931;4,00;36,00;40,00
;;;1950932;2,00;18,00;20,00
;;;1951107;1,00;37,00;44,00
;;;1951400;2,00;30,00;34,00
;;;1951401;2,00;30,00;34,00
;;;1951575;2,00;54,00;60,00
;;;1953974;1,00;49,00;55,00
;;;1954500;2,00;30,00;34,00
;;;1954501;2,00;30,00;34,00
;;;1954503;2,00;30,00;34,00
;;;1954505;2,00;30,00;34,00
;;;1954510;2,00;30,00;34,00
;;;1954530;2,00;30,00;34,00
;;;1954901;2,00;30,00;34,00
;;;1954904;2,00;30,00;34,00
;;;1954907;2,00;32,00;34,00
;;;1954908;2,00;30,00;34,00
;;;1955310;2,00;54,00;60,00
;;;1955317;2,00;54,00;60,00
;;;1955320;1,00;49,00;55,00
;;;1955321;1,00;45,00;50,00
;;;1955322;1,00;54,00;60,00
;;;1955326;2,00;54,00;60,00
;;;1955330;2,00;54,00;60,00
;;;1960268;2,00;26,00;30,00
;;;1962063;1,00;29,00;35,00
;;;1962329;2,00;28,00;30,00
;;;1964312;2,00;28,00;30,00
;;;1964314;2,00;28,00;30,00
;;;1964315;2,00;28,00;30,00
;;;1964731;1,00;44,00;53,00
;;;1965215;1,00;54,00;65,00
;;;1965307;1,00;35,00;43,00
;;;1965308;1,00;36,00;43,00
;;;1965310;1,00;27,00;32,00
;;;1965769;2,00;32,00;34,00
;;;1965780;2,00;28,00;30,00
;;;1966484;1,00;37,00;44,00
;;;1966704;2,00;28,00;30,00
;;;1966706;2,00;28,00;30,00
;;;1966710;2,00;26,00;30,00
;;;1967338;1,00;44,00;53,00
;;;1967360;1,00;50,00;60,00
;;;1968214;1,00;34,00;41,00
;;;1968215;1,00;27,00;32,00
;;"0025 X";1917472;2,00;"0,00";"0,00"
;41 Bibliothek Gohlis;"0001 Bücher";1099011;1,00;"0,00";"0,00"
;;;1161960;1,00;14,00;15,00
;;;1273612;1,00;"0,00";"0,00"
;;;1274122;1,00;"0,00";"0,00"
;;;1288706;1,00;12,00;13,00
;;;1307848;1,00;14,00;15,00
;;;1317157;1,00;"0,00";"0,00"
;;;1319674;1,00;"0,00";"0,00"
;;;1324057;1,00;7,00;8,00
;;;1330815;1,00;14,00;15,00
;;;1335016;1,00;14,00;16,00
;;;1337545;1,00;11,00;12,00
;;;1342875;1,00;"0,00";"0,00"
;;;1342879;1,00;"0,00";"0,00"
;;;1360190;1,00;11,00;12,00
;;;1378223;1,00;14,00;16,00
;;;1398304;1,00;"0,00";"0,00"
;;;1400783;1,00;"0,00";"0,00"
;;;1417169;1,00;"0,00";"0,00"
;;;1429817;1,00;"0,00";"0,00"
;;;1438124;1,00;14,00;15,00
;;;1449134;1,00;"0,00";"0,00"
;;;1459296;3,00;42,00;45,00
;;;1465258;1,00;22,00;25,00
;;;1472298;1,00;"0,00";"0,00"
;;;1486109;1,00;"0,00";"0,00"
;;;1488173;1,00;"0,00";"0,00"
;;;1489157;1,00;16,00;16,00
;;;1496631;1,00;12,00;13,00
;;;1497524;1,00;12,00;13,00
;;;1499403;1,00;12,00;13,00
;;;1508464;1,00;"0,00";"0,00"
;;;1513287;1,00;12,00;13,00
;;;1513673;1,00;13,00;15,00
;;;1550376;1,00;18,00;20,00
;;;1552554;1,00;9,00;10,00
;;;1552877;1,00;18,00;20,00
;;;1560079;1,00;11,00;12,00
;;;1565980;1,00;9,00;10,00
;;;1568146;1,00;12,00;13,00
;;;1569102;1,00;"0,00";"0,00"
;;;1569600;1,00;12,00;13,00
;;;1569606;1,00;12,00;13,00
;;;1575826;3,00;42,00;45,00
;;;1580867;1,00;14,00;15,00
;;;1583712;1,00;12,00;13,00
;;;1583742;2,00;22,00;24,00
;;;1584292;1,00;"0,00";"0,00"
;;;1584364;1,00;6,00;7,00
;;;1584716;1,00;6,00;7,00
;;;1584855;2,00;12,00;14,00
