Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1899465;3,00;48,00;51,00
;;;1899511;1,00;25,00;28,00
;;;1899514;1,00;16,00;18,00
;;;1899519;1,00;22,00;22,00
;;;1899525;1,00;8,00;9,00
;;;1899545;1,00;21,00;21,00
;;;1899548;1,00;20,00;22,00
;;;1899595;3,00;21,00;24,00
;;;1899623;1,00;18,00;20,00
;;;1899642;1,00;6,00;6,00
;;;1899655;1,00;10,00;11,00
;;;1899678;1,00;12,00;13,00
;;;1899784;1,00;20,00;22,00
;;;1899813;2,00;22,00;24,00
;;;1899877;1,00;9,00;10,00
;;;1899885;1,00;29,00;32,00
;;;1900090;1,00;22,00;22,00
;;;1900256;1,00;"0,00";"0,00"
;;;1900373;1,00;19,00;18,00
;;;1900610;1,00;12,00;13,00
;;;1900614;2,00;"0,00";"0,00"
;;;1900617;2,00;"0,00";"0,00"
;;;1900703;1,00;9,00;10,00
;;;1900715;1,00;11,00;12,00
;;;1900717;1,00;13,00;15,00
;;;1901820;1,00;18,00;17,00
;;;1901834;1,00;22,00;22,00
;;;1901871;1,00;25,00;25,00
;;;1901941;1,00;27,00;30,00
;;;1902980;1,00;12,00;13,00
;;;1903045;1,00;16,00;18,00
;;;1903061;1,00;15,00;17,00
;;;1903066;1,00;14,00;15,00
;;;1903276;1,00;13,00;14,00
;;;1903397;1,00;9,00;10,00
;;;1903443;1,00;20,00;22,00
;;;1903488;1,00;10,00;11,00
;;;1903544;1,00;13,00;14,00
;;;1903546;1,00;11,00;12,00
;;;1903630;1,00;11,00;20,00
;;;1903644;4,00;52,00;56,00
;;;1903658;1,00;26,00;26,00
;;;1903691;1,00;12,00;13,00
;;;1903692;1,00;16,00;18,00
;;;1903698;1,00;13,00;14,00
;;;1903719;1,00;27,00;30,00
;;;1903769;2,00;16,00;18,00
;;;1903981;1,00;13,00;15,00
;;;1903983;1,00;11,00;12,00
;;;1904014;1,00;19,00;18,00
;;;1904043;1,00;27,00;30,00
;;;1904250;1,00;18,00;20,00
;;;1904263;1,00;15,00;17,00
;;;1904419;1,00;11,00;12,00
;;;1904476;4,00;52,00;56,00
;;;1904510;2,00;28,00;32,00
;;;1904511;2,00;38,00;36,00
;;;1904564;1,00;9,00;10,00
;;;1904565;1,00;9,00;10,00
;;;1904607;1,00;9,00;10,00
;;;1904640;1,00;16,00;18,00
;;;1904675;1,00;17,00;19,00
;;;1904702;1,00;12,00;13,00
;;;1904706;1,00;14,00;16,00
;;;1904711;1,00;8,00;9,00
;;;1904713;1,00;20,00;22,00
;;;1904925;1,00;25,00;25,00
;;;1905065;1,00;11,00;12,00
;;;1905250;1,00;23,00;23,00
;;;1905325;1,00;11,00;12,00
;;;1905363;1,00;9,00;10,00
;;;1905378;1,00;18,00;20,00
;;;1905552;1,00;31,00;32,00
;;;1905597;1,00;15,00;19,00
;;;1905768;1,00;11,00;12,00
;;;1905845;1,00;24,00;24,00
;;;1905846;1,00;16,00;15,00
;;;1906027;1,00;28,00;28,00
;;;1906028;1,00;24,00;24,00
;;;1907210;1,00;11,00;12,00
;;;1907211;2,00;22,00;24,00
;;;1907225;1,00;16,00;18,00
;;;1907227;1,00;26,00;26,00
;;;1907230;1,00;23,00;23,00
;;;1907231;1,00;25,00;25,00
;;;1907233;1,00;26,00;25,00
;;;1907238;1,00;23,00;23,00
;;;1907239;1,00;9,00;10,00
;;;1907240;1,00;9,00;10,00
;;;1907241;1,00;9,00;10,00
;;;1907244;3,00;54,00;54,00
;;;1907374;2,00;"0,00";"0,00"
;;;1907377;2,00;24,00;26,00
;;;1907426;1,00;24,00;24,00
;;;1907437;1,00;22,00;22,00
;;;1907439;1,00;22,00;22,00
;;;1907451;1,00;22,00;22,00
;;;1907452;1,00;17,00;16,00
;;;1907453;1,00;18,00;17,00
;;;1907454;1,00;26,00;26,00
;;;1907455;2,00;32,00;36,00
;;;1907465;1,00;15,00;14,00
;;;1907467;1,00;17,00;16,00
;;;1907468;1,00;15,00;17,00
;;;1907544;1,00;20,00;22,00
;;;1907564;1,00;14,00;15,00
;;;1907580;1,00;14,00;13,00
;;;1907581;1,00;14,00;15,00
;;;1907582;1,00;24,00;24,00
;;;1907583;1,00;10,00;8,00
;;;1907584;2,00;34,00;32,00
;;;1907588;1,00;16,00;15,00
;;;1907603;1,00;8,00;9,00
;;;1907604;2,00;29,00;30,00
;;;1907605;1,00;16,00;15,00
;;;1907609;1,00;11,00;12,00
;;;1907615;1,00;24,00;24,00
;;;1907617;1,00;13,00;14,00
;;;1907618;1,00;15,00;17,00
;;;1907619;1,00;14,00;13,00
;;;1907627;1,00;22,00;22,00
;;;1907633;1,00;24,00;24,00
;;;1907634;1,00;13,00;14,00
;;;1907707;2,00;14,00;15,00
;;;1907727;1,00;17,00;19,00
;;;1907738;1,00;8,00;9,00
;;;1907760;1,00;9,00;8,00
;;;1907764;1,00;12,00;11,00
;;;1907766;1,00;14,00;16,00
;;;1907767;1,00;24,00;24,00
;;;1907779;1,00;24,00;24,00
;;;1907789;1,00;24,00;24,00
;;;1907793;1,00;21,00;21,00
;;;1907794;1,00;"0,00";"0,00"
;;;1907796;1,00;8,00;9,00
;;;1907797;1,00;8,00;9,00
;;;1907798;1,00;12,00;11,00
;;;1907801;1,00;9,00;10,00
;;;1907807;1,00;12,00;13,00
;;;1907816;1,00;11,00;10,00
;;;1907817;1,00;11,00;10,00
;;;1907819;1,00;11,00;10,00
;;;1907823;1,00;11,00;10,00
;;;1907832;1,00;19,00;18,00
;;;1907834;1,00;20,00;20,00
;;;1907835;1,00;26,00;26,00
;;;1907836;1,00;11,00;10,00
;;;1907837;1,00;20,00;20,00
;;;1907839;1,00;22,00;22,00
;;;1907841;1,00;19,00;18,00
;;;1907842;1,00;19,00;18,00
;;;1907859;1,00;9,00;10,00
;;;1907860;1,00;9,00;10,00
;;;1907861;1,00;9,00;10,00
;;;1907863;1,00;29,00;30,00
;;;1907867;1,00;23,00;23,00
;;;1907870;1,00;16,00;15,00
;;;1907875;1,00;8,00;7,00
;;;1907946;1,00;15,00;14,00
;;;1907947;1,00;27,00;28,00
;;;1907948;1,00;8,00;9,00
;;;1907950;2,00;16,00;18,00
;;;1907951;1,00;8,00;9,00
;;;1907952;1,00;8,00;9,00
;;;1907977;1,00;25,00;25,00
;;;1907994;1,00;9,00;8,00
;;;1907999;1,00;7,00;5,00
;;;1908000;1,00;9,00;7,00
;;;1908001;1,00;9,00;8,00
;;;1908003;1,00;10,00;11,00
;;;1908005;1,00;9,00;7,00
;;;1908007;1,00;15,00;14,00
;;;1908009;1,00;9,00;7,00
;;;1908010;1,00;13,00;12,00
;;;1908011;1,00;10,00;9,00
;;;1908012;2,00;18,00;18,00
;;;1908013;1,00;20,00;20,00
;;;1908021;1,00;9,00;7,00
;;;1908023;1,00;16,00;15,00
;;;1908039;1,00;13,00;12,00
;;;1908046;1,00;20,00;20,00
;;;1908055;1,00;9,00;8,00
;;;1908063;1,00;17,00;16,00
;;;1908065;2,00;24,00;24,00
;;;1908066;1,00;17,00;16,00
;;;1908122;1,00;13,00;14,00
;;;1908123;1,00;17,00;16,00
;;;1908139;1,00;9,00;10,00
;;;1908149;1,00;25,00;25,00
;;;1908195;1,00;18,00;18,00
;;;1908225;1,00;8,00;9,00
;;;1908227;1,00;8,00;9,00
;;;1908229;1,00;17,00;16,00
;;;1908230;1,00;21,00;21,00
;;;1908251;1,00;8,00;9,00
;;;1908252;1,00;13,00;15,00
;;;1908255;1,00;11,00;12,00
;;;1908256;2,00;32,00;30,00
;;;1908257;3,00;42,00;48,00
;;;1908258;2,00;32,00;30,00
;;;1908259;2,00;32,00;30,00
;;;1908261;1,00;15,00;17,00
;;;1908268;1,00;7,00;8,00
;;;1908275;2,00;24,00;20,00
;;;1908277;1,00;6,00;6,00
;;;1908279;1,00;22,00;22,00
;;;1908283;1,00;9,00;10,00
;;;1908288;1,00;11,00;12,00
;;;1908289;1,00;11,00;12,00
;;;1908291;1,00;24,00;24,00
;;;1908301;1,00;12,00;13,00
;;;1908303;1,00;9,00;11,00
;;;1908305;1,00;10,00;11,00
;;;1908315;1,00;16,00;15,00
;;;1908321;1,00;23,00;23,00
;;;1908329;1,00;13,00;14,00
;;;1908344;1,00;14,00;16,00
;;;1908347;1,00;16,00;18,00
;;;1908373;1,00;6,00;7,00
;;;1908378;1,00;14,00;18,00
;;;1908385;1,00;"0,00";"0,00"
;;;1908412;2,00;18,00;20,00
;;;1908432;1,00;9,00;10,00
;;;1908525;1,00;23,00;22,00
;;;1908530;1,00;16,00;18,00
;;;1908532;1,00;14,00;16,00
;;;1908534;1,00;"0,00";"0,00"
;;;1908536;1,00;25,00;25,00
;;;1908538;2,00;22,00;22,00
;;;1908541;1,00;16,00;15,00
;;;1908543;1,00;13,00;14,00
;;;1908545;1,00;28,00;28,00
;;;1908548;1,00;24,00;24,00
;;;1908551;1,00;20,00;20,00
;;;1908559;1,00;12,00;13,00
;;;1908561;1,00;12,00;13,00
;;;1908562;1,00;14,00;16,00
;;;1908563;1,00;23,00;23,00
;;;1908565;1,00;16,00;15,00
;;;1908568;1,00;14,00;15,00
;;;1908570;1,00;15,00;17,00
;;;1908577;1,00;12,00;13,00
;;;1908578;1,00;13,00;14,00
;;;1908581;1,00;26,00;26,00
;;;1908582;1,00;24,00;24,00
;;;1908586;1,00;17,00;20,00
;;;1908587;1,00;22,00;22,00
;;;1908588;1,00;11,00;12,00
;;;1908589;1,00;14,00;15,00
;;;1908593;1,00;16,00;18,00
;;;1908596;1,00;12,00;13,00
;;;1908599;1,00;15,00;17,00
;;;1908601;1,00;13,00;14,00
;;;1908603;1,00;18,00;17,00
;;;1908604;1,00;11,00;12,00
;;;1908607;1,00;14,00;16,00
;;;1908608;1,00;24,00;24,00
;;;1908610;1,00;16,00;15,00
;;;1908612;1,00;26,00;26,00
;;;1908613;1,00;26,00;26,00
;;;1908615;1,00;21,00;21,00
;;;1908618;1,00;22,00;22,00
;;;1908619;1,00;24,00;24,00
;;;1908621;1,00;24,00;24,00
;;;1908624;1,00;35,00;36,00
;;;1908626;1,00;13,00;14,00
;;;1908627;1,00;15,00;17,00
;;;1908628;1,00;26,00;26,00
;;;1908631;1,00;22,00;22,00
;;;1908633;1,00;15,00;17,00
;;;1908634;1,00;14,00;16,00
;;;1908635;1,00;16,00;18,00
;;;1908636;1,00;22,00;22,00
;;;1908638;1,00;22,00;22,00
;;;1908639;1,00;16,00;15,00
;;;1908640;1,00;22,00;22,00
;;;1908641;1,00;17,00;16,00
;;;1908642;1,00;22,00;22,00
;;;1908644;1,00;19,00;18,00
;;;1908648;1,00;11,00;12,00
;;;1908649;1,00;21,00;21,00
;;;1908650;1,00;12,00;13,00
;;;1908651;1,00;24,00;24,00
;;;1908655;1,00;12,00;13,00
;;;1908656;1,00;10,00;11,00
;;;1908657;1,00;15,00;17,00
;;;1908658;1,00;22,00;22,00
;;;1908659;1,00;24,00;24,00
;;;1908661;1,00;25,00;25,00
;;;1908665;1,00;15,00;17,00
;;;1908667;1,00;22,00;22,00
;;;1908670;1,00;24,00;24,00
;;;1908672;1,00;15,00;17,00
;;;1908675;1,00;25,00;25,00
;;;1908677;1,00;28,00;28,00
;;;1908679;2,00;21,00;21,00
;;;1908739;1,00;17,00;16,00
;;;1908746;1,00;14,00;16,00
;;;1908754;1,00;"0,00";"0,00"
;;;1908767;1,00;"0,00";"0,00"
;;;1908771;1,00;"0,00";"0,00"
;;;1908772;2,00;32,00;30,00
;;;1908776;1,00;26,00;26,00
;;;1908840;1,00;8,00;9,00
;;;1908848;1,00;14,00;15,00
;;;1908851;1,00;14,00;15,00
;;;1908852;2,00;34,00;32,00
;;;1908854;1,00;14,00;15,00
;;;1908855;1,00;14,00;15,00
;;;1908856;1,00;14,00;15,00
;;;1908907;1,00;"0,00";"0,00"
;;;1908919;1,00;13,00;14,00
;;;1908936;2,00;26,00;30,00
;;;1908937;2,00;34,00;32,00
;;;1908942;2,00;34,00;32,00
;;;1908943;3,00;51,00;54,00
;;;1908944;1,00;13,00;14,00
;;;1908949;1,00;13,00;14,00
;;;1908957;1,00;8,00;9,00
;;;1908959;1,00;"0,00";"0,00"
;;;1908994;2,00;32,00;30,00
;;;1909051;2,00;"0,00";"0,00"
;;;1909058;1,00;11,00;12,00
;;;1909064;1,00;13,00;12,00
;;;1909069;2,00;32,00;30,00
;;;1909084;1,00;27,00;28,00
;;;1909091;2,00;32,00;36,00
;;;1909102;1,00;17,00;16,00
;;;1909112;1,00;14,00;15,00
;;;1909122;1,00;13,00;14,00
;;;1909123;1,00;23,00;26,00
;;;1909408;1,00;25,00;25,00
;;;1909442;1,00;9,00;10,00
;;;1909444;1,00;16,00;15,00
;;;1909472;1,00;9,00;10,00
;;;1909482;1,00;18,00;17,00
;;;1909535;2,00;20,00;20,00
;;;1909601;3,00;17,00;19,00
;;;1909605;1,00;11,00;13,00
;;;1909621;1,00;7,00;8,00
;;;1909658;1,00;26,00;26,00
;;;1909677;1,00;24,00;24,00
;;;1909695;1,00;20,00;20,00
;;;1909698;1,00;14,00;16,00
;;;1909716;1,00;14,00;13,00
;;;1909718;1,00;22,00;22,00
;;;1909736;1,00;9,00;10,00
;;;1909737;1,00;19,00;19,00
;;;1909740;1,00;16,00;18,00
;;;1909741;1,00;15,00;14,00
;;;1909745;1,00;20,00;20,00
;;;1909752;1,00;26,00;25,00
;;;1909755;1,00;24,00;24,00
;;;1909759;1,00;22,00;22,00
;;;1909770;1,00;17,00;19,00
;;;1909788;1,00;26,00;26,00
;;;1909793;1,00;12,00;13,00
;;;1909858;3,00;48,00;54,00
;;;1909863;1,00;16,00;18,00
;;;1909870;1,00;9,00;10,00
;;;1909872;1,00;23,00;26,00
;;;1909894;1,00;15,00;14,00
;;;1909906;1,00;10,00;11,00
;;;1909910;2,00;32,00;30,00
;;;1909912;2,00;34,00;32,00
;;;1909921;1,00;20,00;20,00
;;;1909944;1,00;12,00;13,00
;;;1909945;1,00;12,00;13,00
;;;1909946;1,00;15,00;14,00
;;;1909949;2,00;32,00;30,00
;;;1909951;1,00;16,00;15,00
;;;1909954;1,00;20,00;20,00
;;;1909957;1,00;27,00;27,00
;;;1909958;1,00;29,00;30,00
;;;1909969;1,00;9,00;7,00
;;;1909982;1,00;19,00;18,00
;;;1909989;1,00;11,00;12,00
;;;1909990;1,00;14,00;16,00
;;;1909992;1,00;33,00;34,00
;;;1909996;1,00;11,00;12,00
;;;1909997;1,00;10,00;11,00
;;;1909998;1,00;20,00;22,00
;;;1910052;1,00;9,00;8,00
;;;1910055;1,00;11,00;12,00
;;;1910058;1,00;10,00;8,00
;;;1910059;2,00;34,00;30,00
;;;1910062;1,00;14,00;15,00
;;;1910088;2,00;29,00;30,00
;;;1910115;1,00;14,00;16,00
;;;1910129;1,00;"0,00";"0,00"
;;;1910138;1,00;20,00;22,00
;;;1910142;1,00;14,00;15,00
;;;1910149;1,00;"0,00";"0,00"
;;;1910154;2,00;49,00;52,00
;;;1910155;2,00;24,00;24,00
;;;1910213;1,00;29,00;30,00
;;;1910220;1,00;22,00;22,00
;;;1910224;1,00;22,00;22,00
;;;1910264;1,00;9,00;10,00
;;;1910265;1,00;16,00;18,00
;;;1910266;1,00;14,00;15,00
;;;1910272;1,00;18,00;20,00
;;;1910273;1,00;14,00;16,00
;;;1910298;1,00;14,00;15,00
;;;1910303;1,00;9,00;10,00
;;;1910304;1,00;23,00;23,00
;;;1910307;1,00;16,00;15,00
;;;1910308;1,00;24,00;24,00
;;;1910313;2,00;28,00;30,00
;;;1910314;1,00;18,00;18,00
;;;1910315;1,00;14,00;16,00
;;;1910325;1,00;25,00;25,00
;;;1910333;1,00;8,00;9,00
;;;1910374;1,00;20,00;20,00
;;;1910386;1,00;16,00;15,00
;;;1910388;1,00;20,00;20,00
;;;1910391;1,00;27,00;27,00
;;;1910392;1,00;27,00;27,00
;;;1910408;1,00;27,00;27,00
;;;1910410;1,00;29,00;30,00
;;;1910411;1,00;23,00;25,00
;;;1910412;1,00;24,00;24,00
;;;1910414;1,00;22,00;22,00
;;;1910419;1,00;11,00;12,00
;;;1910420;1,00;11,00;12,00
;;;1910424;1,00;22,00;22,00
;;;1910425;1,00;12,00;13,00
;;;1910442;1,00;12,00;13,00
;;;1910454;1,00;"0,00";"0,00"
;;;1910455;1,00;"0,00";"0,00"
;;;1910502;1,00;22,00;22,00
;;;1910503;1,00;22,00;22,00
;;;1910504;1,00;23,00;23,00
;;;1910505;1,00;10,00;9,00
;;;1910519;1,00;15,00;17,00
;;;1910522;1,00;16,00;15,00
;;;1910523;2,00;30,00;34,00
;;;1910524;1,00;19,00;18,00
;;;1910525;2,00;20,00;20,00
;;;1910535;1,00;13,00;12,00
;;;1910536;1,00;9,00;8,00
;;;1910538;1,00;26,00;26,00
;;;1910542;1,00;20,00;20,00
;;;1910543;1,00;9,00;7,00
;;;1910544;1,00;19,00;18,00
;;;1910546;1,00;20,00;20,00
;;;1910556;1,00;12,00;13,00
;;;1910557;1,00;12,00;13,00
;;;1910586;1,00;23,00;23,00
;;;1910604;1,00;11,00;12,00
;;;1910615;1,00;16,00;18,00
;;;1910644;1,00;13,00;14,00
;;;1910650;1,00;14,00;16,00
;;;1910656;1,00;7,00;8,00
;;;1910663;2,00;32,00;30,00
;;;1910664;2,00;14,00;16,00
;;;1910665;1,00;8,00;9,00
;;;1910668;2,00;14,00;16,00
;;;1910679;1,00;12,00;13,00
;;;1910690;1,00;15,00;17,00
;;;1910692;1,00;13,00;14,00
;;;1910693;2,00;16,00;18,00
;;;1910695;1,00;14,00;16,00
;;;1910696;1,00;7,00;8,00
;;;1910706;1,00;7,00;8,00
;;;1910712;1,00;9,00;10,00
;;;1910715;1,00;9,00;10,00
;;;1910716;1,00;9,00;10,00
;;;1910718;1,00;16,00;17,00
;;;1910720;1,00;8,00;9,00
;;;1910729;1,00;14,00;15,00
;;;1910730;3,00;27,00;30,00
;;;1910732;1,00;12,00;13,00
;;;1910734;1,00;12,00;13,00
;;;1910736;1,00;14,00;16,00
;;;1910740;1,00;7,00;8,00
;;;1910741;1,00;7,00;8,00
;;;1910744;2,00;22,00;24,00
;;;1910746;1,00;13,00;15,00
;;;1910748;1,00;14,00;16,00
;;;1910751;3,00;35,00;36,00
;;;1910752;3,00;35,00;36,00
;;;1910755;2,00;28,00;30,00
;;;1910758;1,00;27,00;26,00
;;;1910763;2,00;34,00;32,00
;;;1910765;1,00;8,00;9,00
;;;1910766;1,00;16,00;15,00
;;;1910779;1,00;20,00;20,00
;;;1910780;2,00;30,00;34,00
;;;1910781;1,00;12,00;13,00
;;;1910782;1,00;7,00;8,00
;;;1910787;1,00;28,00;28,00
;;;1910788;1,00;8,00;9,00
;;;1910791;2,00;22,00;24,00
;;;1910793;1,00;11,00;12,00
;;;1910795;2,00;28,00;30,00
;;;1910798;3,00;17,00;19,00
;;;1910799;3,00;14,00;16,00
;;;1910871;1,00;19,00;18,00
;;;1910889;2,00;22,00;24,00
;;;1910912;1,00;22,00;22,00
;;;1910913;1,00;26,00;26,00
;;;1910914;1,00;13,00;12,00
;;;1910916;1,00;22,00;22,00
;;;1910917;1,00;12,00;13,00
;;;1910919;1,00;12,00;13,00
;;;1910924;1,00;14,00;16,00
;;;1910926;1,00;9,00;7,00
;;;1910929;1,00;12,00;13,00
;;;1910943;1,00;20,00;20,00
;;;1910948;1,00;8,00;9,00
;;;1910973;1,00;26,00;26,00
;;;1910975;1,00;13,00;15,00
;;;1911367;1,00;26,00;26,00
;;;1911370;1,00;17,00;16,00
;;;1911372;2,00;31,00;32,00
;;;1911375;1,00;18,00;17,00
;;;1911446;2,00;14,00;16,00
;;;1911447;1,00;"0,00";"0,00"
;;;1911533;1,00;11,00;10,00
;;;1911536;2,00;38,00;36,00
;;;1911542;1,00;11,00;12,00
;;;1911543;1,00;14,00;15,00
;;;1911554;1,00;26,00;25,00
;;;1911559;2,00;18,00;18,00
;;;1911560;1,00;11,00;10,00
;;;1911583;1,00;28,00;28,00
;;;1911588;1,00;24,00;24,00
;;;1911590;1,00;24,00;24,00
;;;1911593;1,00;7,00;8,00
;;;1911648;1,00;10,00;11,00
;;;1911703;1,00;14,00;15,00
;;;1911716;1,00;23,00;23,00
;;;1911724;1,00;27,00;26,00
;;;1911725;1,00;17,00;16,00
;;;1911750;1,00;11,00;12,00
;;;1911754;1,00;10,00;11,00
;;;1911823;1,00;22,00;22,00
;;;1911856;1,00;13,00;12,00
;;;1911857;1,00;13,00;12,00
;;;1911859;2,00;22,00;24,00
;;;1911860;2,00;22,00;24,00
;;;1911861;1,00;13,00;12,00
;;;1911884;1,00;10,00;11,00
;;;1911930;1,00;22,00;24,00
;;;1911961;1,00;15,00;14,00
;;;1911962;1,00;22,00;22,00
;;;1911963;1,00;20,00;20,00
;;;1911964;1,00;22,00;22,00
;;;1911965;1,00;22,00;22,00
;;;1911976;1,00;24,00;24,00
;;;1911983;1,00;19,00;18,00
;;;1912000;1,00;20,00;22,00
;;;1912003;2,00;22,00;24,00
;;;1912004;2,00;20,00;22,00
;;;1912009;1,00;10,00;11,00
;;;1912018;2,00;18,00;18,00
;;;1912023;1,00;9,00;14,00
;;;1912028;1,00;20,00;20,00
;;;1912030;1,00;13,00;12,00
;;;1912044;1,00;11,00;12,00
;;;1912045;1,00;22,00;22,00
;;;1912153;1,00;12,00;13,00
;;;1912163;1,00;17,00;16,00
;;;1912164;1,00;20,00;20,00
;;;1912165;1,00;19,00;19,00
;;;1912166;1,00;13,00;14,00
;;;1912168;1,00;13,00;14,00
;;;1912170;1,00;12,00;13,00
;;;1912246;1,00;16,00;18,00
;;;1912247;2,00;28,00;26,00
;;;1912264;1,00;22,00;22,00
;;;1912265;1,00;23,00;23,00
;;;1912267;1,00;15,00;17,00
;;;1912276;3,00;48,00;48,00
;;;1912277;2,00;32,00;30,00
;;;1912278;1,00;11,00;12,00
;;;1912282;1,00;28,00;28,00
;;;1912294;1,00;13,00;12,00
;;;1912296;1,00;10,00;11,00
;;;1912297;1,00;12,00;14,00
;;;1912303;2,00;30,00;34,00
;;;1912310;1,00;19,00;18,00
;;;1912339;1,00;"0,00";"0,00"
;;;1912340;1,00;"0,00";"0,00"
;;;1912387;2,00;28,00;30,00
;;;1912494;2,00;20,00;20,00
;;;1912521;2,00;32,00;36,00
;;;1912526;1,00;12,00;13,00
;;;1912548;1,00;16,00;18,00
;;;1912550;1,00;"0,00";"0,00"
;;;1912551;1,00;14,00;15,00
;;;1912556;1,00;23,00;26,00
;;;1912559;1,00;8,00;9,00
;;;1912564;1,00;14,00;15,00
;;;1912568;1,00;21,00;21,00
;;;1912569;1,00;26,00;29,00
;;;1912571;1,00;9,00;10,00
;;;1912574;2,00;18,00;20,00
;;;1912576;1,00;18,00;17,00
;;;1912579;1,00;18,00;20,00
;;;1912581;1,00;11,00;12,00
;;;1912590;1,00;4,00;5,00
;;;1912595;2,00;26,00;30,00
;;;1912596;1,00;16,00;18,00
;;;1912597;2,00;26,00;28,00
;;;1912607;1,00;7,00;8,00
;;;1912615;1,00;14,00;16,00
;;;1912617;1,00;11,00;12,00
;;;1912618;1,00;11,00;10,00
;;;1912657;1,00;20,00;20,00
;;;1912675;1,00;11,00;12,00
;;;1912676;2,00;32,00;36,00
;;;1912693;1,00;18,00;20,00
;;;1912694;1,00;18,00;20,00
;;;1912695;2,00;26,00;30,00
;;;1912696;1,00;11,00;12,00
;;;1912703;1,00;14,00;15,00
;;;1912705;1,00;14,00;15,00
;;;1912706;1,00;12,00;13,00
;;;1912708;1,00;8,00;9,00
;;;1912713;1,00;16,00;18,00
;;;1912715;1,00;12,00;13,00
;;;1912718;1,00;22,00;24,00
;;;1912720;1,00;20,00;20,00
;;;1912721;1,00;24,00;24,00
;;;1912722;1,00;23,00;23,00
;;;1912727;1,00;24,00;24,00
;;;1912743;1,00;"0,00";"0,00"
;;;1912745;1,00;"0,00";"0,00"
;;;1913181;1,00;22,00;22,00
;;;1913189;1,00;14,00;16,00
;;;1913217;1,00;18,00;18,00
;;;1913222;1,00;12,00;13,00
;;;1913224;1,00;10,00;11,00
;;;1913225;2,00;20,00;20,00
;;;1913227;1,00;"0,00";"0,00"
;;;1913237;1,00;20,00;22,00
;;;1913247;1,00;17,00;16,00
;;;1913248;2,00;28,00;28,00
;;;1913251;1,00;14,00;15,00
;;;1913254;1,00;16,00;18,00
;;;1913258;2,00;26,00;24,00
;;;1913259;1,00;14,00;15,00
;;;1913261;1,00;14,00;16,00
;;;1913263;1,00;16,00;15,00
;;;1913282;1,00;14,00;13,00
;;;1913285;1,00;9,00;10,00
;;;1913286;1,00;9,00;10,00
;;;1913289;1,00;29,00;30,00
;;;1913293;1,00;12,00;13,00
;;;1913306;1,00;16,00;15,00
;;;1913313;1,00;11,00;12,00
;;;1913316;1,00;11,00;12,00
;;;1913318;1,00;14,00;16,00
;;;1913338;1,00;16,00;15,00
;;;1913342;1,00;22,00;22,00
;;;1913343;1,00;20,00;20,00
;;;1913371;1,00;11,00;12,00
;;;1913374;1,00;9,00;10,00
;;;1913375;1,00;14,00;15,00
;;;1913380;1,00;7,00;8,00
;;;1913381;1,00;7,00;8,00
;;;1913383;1,00;13,00;14,00
;;;1913388;1,00;14,00;15,00
;;;1913389;2,00;32,00;30,00
;;;1913390;1,00;9,00;10,00
;;;1913393;1,00;13,00;14,00
;;;1913465;1,00;20,00;20,00
;;;1913492;1,00;"0,00";"0,00"
;;;1913523;1,00;11,00;12,00
;;;1913526;1,00;8,00;8,00
;;;1913528;1,00;10,00;11,00
;;;1913529;1,00;10,00;11,00
;;;1913582;1,00;13,00;12,00
;;;1913583;2,00;33,00;34,00
;;;1913598;1,00;19,00;18,00
;;;1913600;1,00;16,00;15,00
;;;1913606;1,00;10,00;11,00
;;;1913611;1,00;12,00;11,00
;;;1913632;1,00;16,00;15,00
;;;1913642;1,00;10,00;11,00
;;;1913648;2,00;17,00;16,00
;;;1913650;1,00;10,00;12,00
;;;1913652;1,00;24,00;23,00
;;;1913654;1,00;28,00;28,00
;;;1913658;1,00;24,00;24,00
;;;1913659;1,00;24,00;24,00
;;;1913673;1,00;24,00;24,00
;;;1913751;1,00;11,00;12,00
;;;1913788;1,00;12,00;11,00
;;;1913811;1,00;16,00;15,00
;;;1913813;1,00;25,00;25,00
;;;1913857;1,00;26,00;26,00
;;;1913858;1,00;11,00;12,00
;;;1913860;1,00;25,00;25,00
;;;1913865;1,00;18,00;16,00
;;;1913868;1,00;9,00;10,00
;;;1913874;1,00;28,00;28,00
;;;1913878;1,00;18,00;20,00
;;;1913926;1,00;8,00;9,00
;;;1913964;1,00;26,00;26,00
;;;1913972;1,00;10,00;11,00
;;;1913979;1,00;16,00;18,00
;;;1913984;2,00;24,00;26,00
;;;1914010;1,00;10,00;8,00
;;;1914012;1,00;"0,00";"0,00"
;;;1914013;1,00;15,00;17,00
;;;1914014;2,00;32,00;30,00
;;;1914015;2,00;26,00;28,00
;;;1914018;1,00;20,00;20,00
;;;1914020;1,00;24,00;24,00
;;;1914024;2,00;26,00;25,00
;;;1914025;1,00;9,00;10,00
;;;1914026;1,00;11,00;12,00
;;;1914027;1,00;12,00;13,00
;;;1914032;2,00;14,00;15,00
;;;1914033;1,00;12,00;13,00
;;;1914038;1,00;13,00;14,00
;;;1914040;1,00;13,00;15,00
;;;1914043;1,00;24,00;24,00
;;;1914081;1,00;18,00;17,00
;;;1914082;1,00;26,00;27,00
;;;1914084;1,00;22,00;22,00
;;;1914085;1,00;11,00;10,00
;;;1914086;2,00;20,00;20,00
;;;1914088;1,00;11,00;10,00
;;;1914089;1,00;9,00;8,00
;;;1914120;1,00;11,00;12,00
